amount,balance,cancelYn,date,storeId,transactionId
27741,581,Y,2022-02-14,5460431,cc57167a-c25-4589-9548-000000031345
21153,859,N,2022-03-15,2033931,cc67167a-c26-4589-9548-000000031346
20471,897,Y,2022-04-16,595361,cc77167a-c27-4589-9548-000000031347
93862,597,Y,2022-05-17,5603431,cc87167a-c28-4589-9548-000000031348
7413,721,Y,2022-06-18,6717131,cc97167a-c29-4589-9548-000000031349
74068,789,Y,2022-07-19,5460431,cc07167a-c20-4589-9548-000000031350
616,522,N,2022-08-20,2033931,cc17167a-c21-4589-9548-000000031351
16575,905,Y,2022-09-21,595361,cc27167a-c22-4589-9548-000000031352
64385,475,Y,2022-10-22,5603431,cc37167a-c23-4589-9548-000000031353
23645,727,N,2022-11-23,6717131,cc47167a-c24-4589-9548-000000031354
66700,936,N,2022-12-24,5460431,cc57167a-c25-4589-9548-000000031355
71452,792,N,2022-01-25,2033931,cc67167a-c26-4589-9548-000000031356
66783,979,Y,2022-02-26,595361,cc77167a-c27-4589-9548-000000031357
21736,100,N,2022-03-27,5603431,cc87167a-c28-4589-9548-000000031358
21204,842,Y,2022-04-28,6717131,cc97167a-c29-4589-9548-000000031359
53684,245,N,2022-05-01,5460431,cc07167a-c20-4589-9548-000000031360
83045,219,N,2022-06-02,2033931,cc17167a-c21-4589-9548-000000031361
38993,216,N,2022-07-03,595361,cc27167a-c22-4589-9548-000000031362
86835,283,Y,2022-08-04,5603431,cc37167a-c23-4589-9548-000000031363
6330,150,N,2022-09-05,6717131,cc47167a-c24-4589-9548-000000031364
93398,220,Y,2022-10-06,5460431,cc57167a-c25-4589-9548-000000031365
12423,936,Y,2022-11-07,2033931,cc67167a-c26-4589-9548-000000031366
14004,260,N,2022-12-08,595361,cc77167a-c27-4589-9548-000000031367
41855,929,N,2022-01-09,5603431,cc87167a-c28-4589-9548-000000031368
63992,113,Y,2022-02-10,6717131,cc97167a-c29-4589-9548-000000031369
66569,578,N,2022-03-11,5460431,cc07167a-c20-4589-9548-000000031370
87302,664,N,2022-04-12,2033931,cc17167a-c21-4589-9548-000000031371
18323,752,Y,2022-05-13,595361,cc27167a-c22-4589-9548-000000031372
69664,665,Y,2022-06-14,5603431,cc37167a-c23-4589-9548-000000031373
82688,626,Y,2022-07-15,6717131,cc47167a-c24-4589-9548-000000031374
7983,418,Y,2022-08-16,5460431,cc57167a-c25-4589-9548-000000031375
14262,4,Y,2022-09-17,2033931,cc67167a-c26-4589-9548-000000031376
55532,765,Y,2022-10-18,595361,cc77167a-c27-4589-9548-000000031377
24450,555,Y,2022-11-19,5603431,cc87167a-c28-4589-9548-000000031378
84246,335,Y,2022-12-20,6717131,cc97167a-c29-4589-9548-000000031379
2524,14,Y,2022-01-21,5460431,cc07167a-c20-4589-9548-000000031380
47823,836,Y,2022-02-22,2033931,cc17167a-c21-4589-9548-000000031381
67611,135,Y,2022-03-23,595361,cc27167a-c22-4589-9548-000000031382
643,248,N,2022-04-24,5603431,cc37167a-c23-4589-9548-000000031383
75706,842,N,2022-05-25,6717131,cc47167a-c24-4589-9548-000000031384
2129,167,Y,2022-06-26,5460431,cc57167a-c25-4589-9548-000000031385
47366,888,Y,2022-07-27,2033931,cc67167a-c26-4589-9548-000000031386
70798,624,Y,2022-08-28,595361,cc77167a-c27-4589-9548-000000031387
30811,917,Y,2022-09-01,5603431,cc87167a-c28-4589-9548-000000031388
74818,935,Y,2022-10-02,6717131,cc97167a-c29-4589-9548-000000031389
21044,506,Y,2022-11-03,5460431,cc07167a-c20-4589-9548-000000031390
34540,100,N,2022-12-04,2033931,cc17167a-c21-4589-9548-000000031391
97105,134,Y,2022-01-05,595361,cc27167a-c22-4589-9548-000000031392
32952,980,Y,2022-02-06,5603431,cc37167a-c23-4589-9548-000000031393
64028,550,N,2022-03-07,6717131,cc47167a-c24-4589-9548-000000031394
776,162,N,2022-04-08,5460431,cc57167a-c25-4589-9548-000000031395
21353,247,Y,2022-05-09,2033931,cc67167a-c26-4589-9548-000000031396
75983,358,Y,2022-06-10,595361,cc77167a-c27-4589-9548-000000031397
26628,13,N,2022-07-11,5603431,cc87167a-c28-4589-9548-000000031398
21768,335,Y,2022-08-12,6717131,cc97167a-c29-4589-9548-000000031399
4289,74,N,2022-09-13,5460431,cc07167a-c20-4589-9548-000000031400
19732,607,N,2022-10-14,2033931,cc17167a-c21-4589-9548-000000031401
82630,856,Y,2022-11-15,595361,cc27167a-c22-4589-9548-000000031402
26660,919,N,2022-12-16,5603431,cc37167a-c23-4589-9548-000000031403
14724,877,Y,2022-01-17,6717131,cc47167a-c24-4589-9548-000000031404
66058,315,Y,2022-02-18,5460431,cc57167a-c25-4589-9548-000000031405
32004,649,N,2022-03-19,2033931,cc67167a-c26-4589-9548-000000031406
44425,685,Y,2022-04-20,595361,cc77167a-c27-4589-9548-000000031407
30288,122,Y,2022-05-21,5603431,cc87167a-c28-4589-9548-000000031408
74985,434,N,2022-06-22,6717131,cc97167a-c29-4589-9548-000000031409
29338,846,N,2022-07-23,5460431,cc07167a-c20-4589-9548-000000031410
22781,75,N,2022-08-24,2033931,cc17167a-c21-4589-9548-000000031411
22242,85,Y,2022-09-25,595361,cc27167a-c22-4589-9548-000000031412
14374,665,N,2022-10-26,5603431,cc37167a-c23-4589-9548-000000031413
29706,389,N,2022-11-27,6717131,cc47167a-c24-4589-9548-000000031414
95935,340,Y,2022-12-28,5460431,cc57167a-c25-4589-9548-000000031415
63392,527,N,2022-01-01,2033931,cc67167a-c26-4589-9548-000000031416
37201,197,N,2022-02-02,595361,cc77167a-c27-4589-9548-000000031417
48144,200,N,2022-03-03,5603431,cc87167a-c28-4589-9548-000000031418
80348,5,N,2022-04-04,6717131,cc97167a-c29-4589-9548-000000031419
43871,46,Y,2022-05-05,5460431,cc07167a-c20-4589-9548-000000031420
38718,476,Y,2022-06-06,2033931,cc17167a-c21-4589-9548-000000031421
87669,943,N,2022-07-07,595361,cc27167a-c22-4589-9548-000000031422
90888,753,Y,2022-08-08,5603431,cc37167a-c23-4589-9548-000000031423
11588,56,N,2022-09-09,6717131,cc47167a-c24-4589-9548-000000031424
82283,258,N,2022-10-10,5460431,cc57167a-c25-4589-9548-000000031425
28447,552,Y,2022-11-11,2033931,cc67167a-c26-4589-9548-000000031426
81039,611,Y,2022-12-12,595361,cc77167a-c27-4589-9548-000000031427
17380,865,N,2022-01-13,5603431,cc87167a-c28-4589-9548-000000031428
16988,863,N,2022-02-14,6717131,cc97167a-c29-4589-9548-000000031429
68290,981,N,2022-03-15,5460431,cc07167a-c20-4589-9548-000000031430
37097,523,Y,2022-04-16,2033931,cc17167a-c21-4589-9548-000000031431
54755,646,N,2022-05-17,595361,cc27167a-c22-4589-9548-000000031432
70947,217,N,2022-06-18,5603431,cc37167a-c23-4589-9548-000000031433
75567,812,N,2022-07-19,6717131,cc47167a-c24-4589-9548-000000031434
36480,471,Y,2022-08-20,5460431,cc57167a-c25-4589-9548-000000031435
71152,127,Y,2022-09-21,2033931,cc67167a-c26-4589-9548-000000031436
58313,242,N,2022-10-22,595361,cc77167a-c27-4589-9548-000000031437
5385,996,Y,2022-11-23,5603431,cc87167a-c28-4589-9548-000000031438
55088,204,N,2022-12-24,6717131,cc97167a-c29-4589-9548-000000031439
59560,459,N,2022-01-25,5460431,cc07167a-c20-4589-9548-000000031440
17883,672,N,2022-02-26,2033931,cc17167a-c21-4589-9548-000000031441
72518,423,Y,2022-03-27,595361,cc27167a-c22-4589-9548-000000031442
77330,18,Y,2022-04-28,5603431,cc37167a-c23-4589-9548-000000031443
80468,194,Y,2022-05-01,6717131,cc47167a-c24-4589-9548-000000031444
88762,444,N,2022-06-02,5460431,cc57167a-c25-4589-9548-000000031445
31791,864,Y,2022-07-03,2033931,cc67167a-c26-4589-9548-000000031446
27223,0,Y,2022-08-04,595361,cc77167a-c27-4589-9548-000000031447
91761,621,N,2022-09-05,5603431,cc87167a-c28-4589-9548-000000031448
75668,429,Y,2022-10-06,6717131,cc97167a-c29-4589-9548-000000031449
66638,313,Y,2022-11-07,5460431,cc07167a-c20-4589-9548-000000031450
75736,755,Y,2022-12-08,2033931,cc17167a-c21-4589-9548-000000031451
17990,393,N,2022-01-09,595361,cc27167a-c22-4589-9548-000000031452
48108,489,Y,2022-02-10,5603431,cc37167a-c23-4589-9548-000000031453
34658,911,N,2022-03-11,6717131,cc47167a-c24-4589-9548-000000031454
97881,245,N,2022-04-12,5460431,cc57167a-c25-4589-9548-000000031455
9593,82,Y,2022-05-13,2033931,cc67167a-c26-4589-9548-000000031456
62548,865,Y,2022-06-14,595361,cc77167a-c27-4589-9548-000000031457
9556,937,N,2022-07-15,5603431,cc87167a-c28-4589-9548-000000031458
57247,229,N,2022-08-16,6717131,cc97167a-c29-4589-9548-000000031459
48400,402,N,2022-09-17,5460431,cc07167a-c20-4589-9548-000000031460
36883,4,Y,2022-10-18,2033931,cc17167a-c21-4589-9548-000000031461
53276,344,Y,2022-11-19,595361,cc27167a-c22-4589-9548-000000031462
88176,491,Y,2022-12-20,5603431,cc37167a-c23-4589-9548-000000031463
52421,36,Y,2022-01-21,6717131,cc47167a-c24-4589-9548-000000031464
26650,53,N,2022-02-22,5460431,cc57167a-c25-4589-9548-000000031465
73563,689,N,2022-03-23,2033931,cc67167a-c26-4589-9548-000000031466
67610,101,Y,2022-04-24,595361,cc77167a-c27-4589-9548-000000031467
4041,121,Y,2022-05-25,5603431,cc87167a-c28-4589-9548-000000031468
80156,744,Y,2022-06-26,6717131,cc97167a-c29-4589-9548-000000031469
2758,774,N,2022-07-27,5460431,cc07167a-c20-4589-9548-000000031470
56255,278,N,2022-08-28,2033931,cc17167a-c21-4589-9548-000000031471
44851,620,Y,2022-09-01,595361,cc27167a-c22-4589-9548-000000031472
71435,228,N,2022-10-02,5603431,cc37167a-c23-4589-9548-000000031473
70942,587,N,2022-11-03,6717131,cc47167a-c24-4589-9548-000000031474
61672,694,N,2022-12-04,5460431,cc57167a-c25-4589-9548-000000031475
11219,668,N,2022-01-05,2033931,cc67167a-c26-4589-9548-000000031476
47141,959,Y,2022-02-06,595361,cc77167a-c27-4589-9548-000000031477
92851,608,N,2022-03-07,5603431,cc87167a-c28-4589-9548-000000031478
70901,742,N,2022-04-08,6717131,cc97167a-c29-4589-9548-000000031479
54374,806,N,2022-05-09,5460431,cc07167a-c20-4589-9548-000000031480
41712,38,N,2022-06-10,2033931,cc17167a-c21-4589-9548-000000031481
20588,795,N,2022-07-11,595361,cc27167a-c22-4589-9548-000000031482
80037,498,Y,2022-08-12,5603431,cc37167a-c23-4589-9548-000000031483
13138,384,Y,2022-09-13,6717131,cc47167a-c24-4589-9548-000000031484
77535,301,N,2022-10-14,5460431,cc57167a-c25-4589-9548-000000031485
99541,202,Y,2022-11-15,2033931,cc67167a-c26-4589-9548-000000031486
71068,949,Y,2022-12-16,595361,cc77167a-c27-4589-9548-000000031487
79021,231,Y,2022-01-17,5603431,cc87167a-c28-4589-9548-000000031488
21334,685,Y,2022-02-18,6717131,cc97167a-c29-4589-9548-000000031489
70123,75,N,2022-03-19,5460431,cc07167a-c20-4589-9548-000000031490
57172,806,Y,2022-04-20,2033931,cc17167a-c21-4589-9548-000000031491
1884,341,Y,2022-05-21,595361,cc27167a-c22-4589-9548-000000031492
61220,785,Y,2022-06-22,5603431,cc37167a-c23-4589-9548-000000031493
80608,90,N,2022-07-23,6717131,cc47167a-c24-4589-9548-000000031494
63190,575,N,2022-08-24,5460431,cc57167a-c25-4589-9548-000000031495
99997,335,N,2022-09-25,2033931,cc67167a-c26-4589-9548-000000031496
98749,492,Y,2022-10-26,595361,cc77167a-c27-4589-9548-000000031497
95837,628,Y,2022-11-27,5603431,cc87167a-c28-4589-9548-000000031498
2479,115,Y,2022-12-28,6717131,cc97167a-c29-4589-9548-000000031499
56767,272,N,2022-01-01,5460431,cc07167a-c20-4589-9548-000000031500
48300,91,N,2022-02-02,2033931,cc17167a-c21-4589-9548-000000031501
8606,477,Y,2022-03-03,595361,cc27167a-c22-4589-9548-000000031502
70819,390,N,2022-04-04,5603431,cc37167a-c23-4589-9548-000000031503
39837,468,Y,2022-05-05,6717131,cc47167a-c24-4589-9548-000000031504
44905,182,N,2022-06-06,5460431,cc57167a-c25-4589-9548-000000031505
89802,765,Y,2022-07-07,2033931,cc67167a-c26-4589-9548-000000031506
49045,848,Y,2022-08-08,595361,cc77167a-c27-4589-9548-000000031507
13690,814,Y,2022-09-09,5603431,cc87167a-c28-4589-9548-000000031508
64172,548,Y,2022-10-10,6717131,cc97167a-c29-4589-9548-000000031509
10173,541,Y,2022-11-11,5460431,cc07167a-c20-4589-9548-000000031510
85417,923,Y,2022-12-12,2033931,cc17167a-c21-4589-9548-000000031511
63959,116,Y,2022-01-13,595361,cc27167a-c22-4589-9548-000000031512
98728,561,Y,2022-02-14,5603431,cc37167a-c23-4589-9548-000000031513
10435,723,N,2022-03-15,6717131,cc47167a-c24-4589-9548-000000031514
6309,611,Y,2022-04-16,5460431,cc57167a-c25-4589-9548-000000031515
99109,89,Y,2022-05-17,2033931,cc67167a-c26-4589-9548-000000031516
38427,38,Y,2022-06-18,595361,cc77167a-c27-4589-9548-000000031517
37706,121,N,2022-07-19,5603431,cc87167a-c28-4589-9548-000000031518
62999,362,Y,2022-08-20,6717131,cc97167a-c29-4589-9548-000000031519
42530,241,N,2022-09-21,5460431,cc07167a-c20-4589-9548-000000031520
75773,310,N,2022-10-22,2033931,cc17167a-c21-4589-9548-000000031521
20614,642,Y,2022-11-23,595361,cc27167a-c22-4589-9548-000000031522
3168,782,N,2022-12-24,5603431,cc37167a-c23-4589-9548-000000031523
61422,91,Y,2022-01-25,6717131,cc47167a-c24-4589-9548-000000031524
84420,778,Y,2022-02-26,5460431,cc57167a-c25-4589-9548-000000031525
46399,143,N,2022-03-27,2033931,cc67167a-c26-4589-9548-000000031526
34162,807,Y,2022-04-28,595361,cc77167a-c27-4589-9548-000000031527
4346,332,N,2022-05-01,5603431,cc87167a-c28-4589-9548-000000031528
79740,849,Y,2022-06-02,6717131,cc97167a-c29-4589-9548-000000031529
66071,577,N,2022-07-03,5460431,cc07167a-c20-4589-9548-000000031530
76432,772,Y,2022-08-04,2033931,cc17167a-c21-4589-9548-000000031531
34188,962,Y,2022-09-05,595361,cc27167a-c22-4589-9548-000000031532
2100,216,N,2022-10-06,5603431,cc37167a-c23-4589-9548-000000031533
25314,252,N,2022-11-07,6717131,cc47167a-c24-4589-9548-000000031534
21928,278,Y,2022-12-08,5460431,cc57167a-c25-4589-9548-000000031535
47481,346,Y,2022-01-09,2033931,cc67167a-c26-4589-9548-000000031536
98190,206,Y,2022-02-10,595361,cc77167a-c27-4589-9548-000000031537
61379,838,N,2022-03-11,5603431,cc87167a-c28-4589-9548-000000031538
67777,383,Y,2022-04-12,6717131,cc97167a-c29-4589-9548-000000031539
54279,169,N,2022-05-13,5460431,cc07167a-c20-4589-9548-000000031540
38649,247,Y,2022-06-14,2033931,cc17167a-c21-4589-9548-000000031541
80686,255,Y,2022-07-15,595361,cc27167a-c22-4589-9548-000000031542
3841,421,Y,2022-08-16,5603431,cc37167a-c23-4589-9548-000000031543
23332,646,Y,2022-09-17,6717131,cc47167a-c24-4589-9548-000000031544
58245,653,N,2022-10-18,5460431,cc57167a-c25-4589-9548-000000031545
39115,787,N,2022-11-19,2033931,cc67167a-c26-4589-9548-000000031546
20262,383,Y,2022-12-20,595361,cc77167a-c27-4589-9548-000000031547
27915,336,N,2022-01-21,5603431,cc87167a-c28-4589-9548-000000031548
99566,427,Y,2022-02-22,6717131,cc97167a-c29-4589-9548-000000031549
43629,727,Y,2022-03-23,5460431,cc07167a-c20-4589-9548-000000031550
75678,151,N,2022-04-24,2033931,cc17167a-c21-4589-9548-000000031551
92693,962,N,2022-05-25,595361,cc27167a-c22-4589-9548-000000031552
80425,332,N,2022-06-26,5603431,cc37167a-c23-4589-9548-000000031553
95838,660,N,2022-07-27,6717131,cc47167a-c24-4589-9548-000000031554
87343,802,N,2022-08-28,5460431,cc57167a-c25-4589-9548-000000031555
63491,972,Y,2022-09-01,2033931,cc67167a-c26-4589-9548-000000031556
67916,527,N,2022-10-02,595361,cc77167a-c27-4589-9548-000000031557
89046,868,N,2022-11-03,5603431,cc87167a-c28-4589-9548-000000031558
50023,875,N,2022-12-04,6717131,cc97167a-c29-4589-9548-000000031559
14755,322,N,2022-01-05,5460431,cc07167a-c20-4589-9548-000000031560
78039,549,N,2022-02-06,2033931,cc17167a-c21-4589-9548-000000031561
53004,647,N,2022-03-07,595361,cc27167a-c22-4589-9548-000000031562
14175,14,N,2022-04-08,5603431,cc37167a-c23-4589-9548-000000031563
36621,660,N,2022-05-09,6717131,cc47167a-c24-4589-9548-000000031564
47615,911,N,2022-06-10,5460431,cc57167a-c25-4589-9548-000000031565
15150,48,N,2022-07-11,2033931,cc67167a-c26-4589-9548-000000031566
63849,930,N,2022-08-12,595361,cc77167a-c27-4589-9548-000000031567
31427,424,N,2022-09-13,5603431,cc87167a-c28-4589-9548-000000031568
59389,942,N,2022-10-14,6717131,cc97167a-c29-4589-9548-000000031569
39660,478,Y,2022-11-15,5460431,cc07167a-c20-4589-9548-000000031570
15702,71,Y,2022-12-16,2033931,cc17167a-c21-4589-9548-000000031571
24114,590,Y,2022-01-17,595361,cc27167a-c22-4589-9548-000000031572
19808,650,N,2022-02-18,5603431,cc37167a-c23-4589-9548-000000031573
48326,866,Y,2022-03-19,6717131,cc47167a-c24-4589-9548-000000031574
72098,611,N,2022-04-20,5460431,cc57167a-c25-4589-9548-000000031575
93182,252,N,2022-05-21,2033931,cc67167a-c26-4589-9548-000000031576
75887,367,Y,2022-06-22,595361,cc77167a-c27-4589-9548-000000031577
18636,150,Y,2022-07-23,5603431,cc87167a-c28-4589-9548-000000031578
98596,246,N,2022-08-24,6717131,cc97167a-c29-4589-9548-000000031579
21688,442,N,2022-09-25,5460431,cc07167a-c20-4589-9548-000000031580
36819,657,N,2022-10-26,2033931,cc17167a-c21-4589-9548-000000031581
87082,177,Y,2022-11-27,595361,cc27167a-c22-4589-9548-000000031582
67571,409,N,2022-12-28,5603431,cc37167a-c23-4589-9548-000000031583
27409,895,Y,2022-01-01,6717131,cc47167a-c24-4589-9548-000000031584
63845,166,N,2022-02-02,5460431,cc57167a-c25-4589-9548-000000031585
67410,231,N,2022-03-03,2033931,cc67167a-c26-4589-9548-000000031586
67715,890,N,2022-04-04,595361,cc77167a-c27-4589-9548-000000031587
65676,724,N,2022-05-05,5603431,cc87167a-c28-4589-9548-000000031588
43034,565,Y,2022-06-06,6717131,cc97167a-c29-4589-9548-000000031589
16621,737,Y,2022-07-07,5460431,cc07167a-c20-4589-9548-000000031590
57116,982,Y,2022-08-08,2033931,cc17167a-c21-4589-9548-000000031591
90178,474,N,2022-09-09,595361,cc27167a-c22-4589-9548-000000031592
48070,799,N,2022-10-10,5603431,cc37167a-c23-4589-9548-000000031593
81837,111,N,2022-11-11,6717131,cc47167a-c24-4589-9548-000000031594
24640,518,N,2022-12-12,5460431,cc57167a-c25-4589-9548-000000031595
99944,477,N,2022-01-13,2033931,cc67167a-c26-4589-9548-000000031596
9000,965,Y,2022-02-14,595361,cc77167a-c27-4589-9548-000000031597
67107,924,N,2022-03-15,5603431,cc87167a-c28-4589-9548-000000031598
73990,983,Y,2022-04-16,6717131,cc97167a-c29-4589-9548-000000031599
89560,687,Y,2022-05-17,5460431,cc07167a-c20-4589-9548-000000031600
1442,994,Y,2022-06-18,2033931,cc17167a-c21-4589-9548-000000031601
26297,378,Y,2022-07-19,595361,cc27167a-c22-4589-9548-000000031602
79163,619,N,2022-08-20,5603431,cc37167a-c23-4589-9548-000000031603
6914,105,Y,2022-09-21,6717131,cc47167a-c24-4589-9548-000000031604
47823,542,N,2022-10-22,5460431,cc57167a-c25-4589-9548-000000031605
77212,579,N,2022-11-23,2033931,cc67167a-c26-4589-9548-000000031606
59195,58,N,2022-12-24,595361,cc77167a-c27-4589-9548-000000031607
50499,697,Y,2022-01-25,5603431,cc87167a-c28-4589-9548-000000031608
43498,440,N,2022-02-26,6717131,cc97167a-c29-4589-9548-000000031609
17893,871,N,2022-03-27,5460431,cc07167a-c20-4589-9548-000000031610
17711,268,Y,2022-04-28,2033931,cc17167a-c21-4589-9548-000000031611
90500,489,N,2022-05-01,595361,cc27167a-c22-4589-9548-000000031612
15943,544,Y,2022-06-02,5603431,cc37167a-c23-4589-9548-000000031613
72917,700,N,2022-07-03,6717131,cc47167a-c24-4589-9548-000000031614
94875,171,Y,2022-08-04,5460431,cc57167a-c25-4589-9548-000000031615
85059,772,N,2022-09-05,2033931,cc67167a-c26-4589-9548-000000031616
26928,772,N,2022-10-06,595361,cc77167a-c27-4589-9548-000000031617
16647,418,N,2022-11-07,5603431,cc87167a-c28-4589-9548-000000031618
32650,96,Y,2022-12-08,6717131,cc97167a-c29-4589-9548-000000031619
38178,908,N,2022-01-09,5460431,cc07167a-c20-4589-9548-000000031620
72037,941,N,2022-02-10,2033931,cc17167a-c21-4589-9548-000000031621
88510,176,Y,2022-03-11,595361,cc27167a-c22-4589-9548-000000031622
15327,241,N,2022-04-12,5603431,cc37167a-c23-4589-9548-000000031623
58223,82,N,2022-05-13,6717131,cc47167a-c24-4589-9548-000000031624
26612,309,N,2022-06-14,5460431,cc57167a-c25-4589-9548-000000031625
78582,468,Y,2022-07-15,2033931,cc67167a-c26-4589-9548-000000031626
86186,399,N,2022-08-16,595361,cc77167a-c27-4589-9548-000000031627
31826,423,Y,2022-09-17,5603431,cc87167a-c28-4589-9548-000000031628
10833,186,N,2022-10-18,6717131,cc97167a-c29-4589-9548-000000031629
53763,397,Y,2022-11-19,5460431,cc07167a-c20-4589-9548-000000031630
77637,84,Y,2022-12-20,2033931,cc17167a-c21-4589-9548-000000031631
18337,598,Y,2022-01-21,595361,cc27167a-c22-4589-9548-000000031632
49052,583,Y,2022-02-22,5603431,cc37167a-c23-4589-9548-000000031633
41695,659,N,2022-03-23,6717131,cc47167a-c24-4589-9548-000000031634
5062,938,N,2022-04-24,5460431,cc57167a-c25-4589-9548-000000031635
82772,311,Y,2022-05-25,2033931,cc67167a-c26-4589-9548-000000031636
41170,47,N,2022-06-26,595361,cc77167a-c27-4589-9548-000000031637
4246,481,N,2022-07-27,5603431,cc87167a-c28-4589-9548-000000031638
64787,710,N,2022-08-28,6717131,cc97167a-c29-4589-9548-000000031639
64319,858,Y,2022-09-01,5460431,cc07167a-c20-4589-9548-000000031640
48243,96,N,2022-10-02,2033931,cc17167a-c21-4589-9548-000000031641
42471,552,N,2022-11-03,595361,cc27167a-c22-4589-9548-000000031642
72656,15,Y,2022-12-04,5603431,cc37167a-c23-4589-9548-000000031643
82167,8,N,2022-01-05,6717131,cc47167a-c24-4589-9548-000000031644
91732,96,N,2022-02-06,5460431,cc57167a-c25-4589-9548-000000031645
68441,810,N,2022-03-07,2033931,cc67167a-c26-4589-9548-000000031646
24062,633,N,2022-04-08,595361,cc77167a-c27-4589-9548-000000031647
49942,682,N,2022-05-09,5603431,cc87167a-c28-4589-9548-000000031648
19323,849,N,2022-06-10,6717131,cc97167a-c29-4589-9548-000000031649
76583,760,Y,2022-07-11,5460431,cc07167a-c20-4589-9548-000000031650
35614,8,N,2022-08-12,2033931,cc17167a-c21-4589-9548-000000031651
83311,369,Y,2022-09-13,595361,cc27167a-c22-4589-9548-000000031652
22337,866,N,2022-10-14,5603431,cc37167a-c23-4589-9548-000000031653
20180,213,N,2022-11-15,6717131,cc47167a-c24-4589-9548-000000031654
30746,212,N,2022-12-16,5460431,cc57167a-c25-4589-9548-000000031655
